,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,76.032992,P76270,Free methionine-R-sulfoxide reductase,Escherichia coli (strain K12) OX=83333,1.0,MNXR145593,MNXR145591_0.7655706270045919_0.7570298464754437|MNXR151716_0.6835365551469959_0.6472385917415967|MNXR151717_0.6835365551469959_0.6472385917415967,1.8.4.13;1.8.4.14;1.8.4.5,1.0,0.0,0.78563,0.757030,1,0.771329,-,-,-,-,18121.63,4.4242,42.424,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>CS(=O)CC[C@H](N)C(=O)O.[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O
2,76.032992,P20099,Biotin sulfoxide reductase,Escherichia coli (strain K12) OX=83333,1.0,MNXR145593,MNXR145591_0.7655706270045919_0.7570298464754437,1.8.4.13;1.8.4.14;1.8.4.5,1.0,0.0,0.78563,0.757030,1,0.771329,-,-,-,-,85850.66,5.8077,43.115,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>CS(=O)CC[C@H](N)C(=O)O.[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O
3,65.438930,P0A744,Peptide methionine sulfoxide reductase MsrA,Escherichia coli (strain K12) OX=83333,1.0,MNXR151915,-,1.8.4.11;1.8.4.13,1.0,0.0,0.68354,0.647239,1,0.665388,32.7,24.5,23.0,28.1,23315.03,4.8240,40.094,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
97,50.238930,A4X3E5,Peptide methionine sulfoxide reductase MsrA,Salinispora tropica (strain ATCC BAA-916 / DSM 44818 / JCM 13857 / NBRC 105044 / CNB-440) OX=369723,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,23853.70,5.5775,41.364,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
98,50.238930,Q6GH44,Peptide methionine sulfoxide reductase MsrA 1,Staphylococcus aureus (strain MRSA252) OX=282458,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19610.84,4.8634,50.888,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
99,50.238930,Q7UJI2,Peptide methionine sulfoxide reductase MsrA 2,Rhodopirellula baltica (strain DSM 10527 / NCIMB 13988 / SH1) OX=243090,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19100.25,4.7523,46.429,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
100,50.238930,Q1WU33,Peptide methionine sulfoxide reductase MsrA,Ligilactobacillus salivarius (strain UCC118) OX=362948,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19941.16,4.4975,49.419,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
101,50.238930,A6TUE9,Peptide methionine sulfoxide reductase MsrA,Alkaliphilus metalliredigens (strain QYMF) OX=293826,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18111.40,4.5930,46.835,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
102,50.238930,B8HA70,Peptide methionine sulfoxide reductase MsrA,Pseudarthrobacter chlorophenolicus (strain ATCC 700700 / DSM 12829 / CIP 107037 / JCM 12360 / KCTC 9906 / NCIMB 13794 / A6) OX=452863,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19810.31,5.2198,43.103,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
103,50.238930,Q97MV3,Peptide methionine sulfoxide reductase MsrA,Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) OX=272562,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18844.11,4.5554,49.383,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
104,50.238930,Q9A149,Peptide methionine sulfoxide reductase MsrA,Streptococcus pyogenes serotype M1 OX=301447,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19481.65,4.7389,47.929,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
105,50.238930,Q92AE8,Peptide methionine sulfoxide reductase MsrA,Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19933.21,5.3205,46.893,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
106,50.238930,Q8NLL5,Peptide methionine sulfoxide reductase MsrA,Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025) OX=196627,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,23930.53,4.4743,42.396,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
107,50.238930,A3Q7V7,Peptide methionine sulfoxide reductase MsrA,Mycobacterium sp. (strain JLS) OX=164757,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,19428.61,5.8665,47.368,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
108,50.238930,A9KPX7,Peptide methionine sulfoxide reductase MsrA,Lachnoclostridium phytofermentans (strain ATCC 700394 / DSM 18823 / ISDg) OX=357809,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,18816.10,4.8565,46.386,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
109,50.238930,Q99YT1,Peptide methionine sulfoxide reductase MsrA/MsrB,Streptococcus pyogenes serotype M1 OX=301447,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,35103.29,6.3199,50.162,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
110,50.238930,Q6G9D7,Peptide methionine sulfoxide reductase MsrA 2,Staphylococcus aureus (strain MSSA476) OX=282459,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,20587.90,6.6240,49.153,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
111,50.238930,P65444,Peptide methionine sulfoxide reductase MsrA/MsrB 2,Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,35609.60,4.9316,50.482,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
112,50.238930,P65445,Peptide methionine sulfoxide reductase MsrA 2,Staphylococcus aureus (strain Mu50 / ATCC 700699) OX=158878,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,20587.94,6.8768,49.153,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
113,50.238930,A8M3K6,Peptide methionine sulfoxide reductase MsrA,Salinispora arenicola (strain CNS-205) OX=391037,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,-,-,-,-,23935.88,5.2749,39.545,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
114,50.238930,A1UNG1,Peptide methionine sulfoxide reductase MsrA,Mycobacterium sp. (strain KMS) OX=189918,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,32.3,23.2,30.3,24.5,19442.63,5.8684,47.368,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
115,50.238930,A0AJW5,Peptide methionine sulfoxide reductase MsrA,Listeria welshimeri serovar 6b (strain ATCC 35897 / DSM 20650 / CIP 8149 / NCTC 11857 / SLCC 5334 / V8) OX=386043,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,47.8,16.8,24.2,21.1,19874.20,5.0952,46.893,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
116,50.238930,Q9CCZ3,Peptide methionine sulfoxide reductase MsrA,Mycobacterium leprae (strain TN) OX=272631,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,41.0,22.4,26.7,19.9,20054.36,6.7931,46.893,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
117,50.238930,A1TH24,Peptide methionine sulfoxide reductase MsrA,Mycolicibacterium vanbaalenii (strain DSM 7251 / JCM 13017 / BCRC 16820 / KCTC 9966 / NRRL B-24157 / PYR-1) OX=350058,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,32.0,24.8,30.1,23.5,19268.37,5.5450,46.746,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
118,50.238930,A0JXQ4,Peptide methionine sulfoxide reductase MsrA,Arthrobacter sp. (strain FB24) OX=290399,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,41.8,26.6,25.3,16.5,19772.26,5.4994,43.678,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
119,50.238930,Q6G9J8,Peptide methionine sulfoxide reductase MsrA 1,Staphylococcus aureus (strain MSSA476) OX=282459,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,44.4,19.0,24.2,22.9,19610.84,4.8634,50.888,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
120,50.238930,A1VYZ7,Peptide methionine sulfoxide reductase MsrA,Campylobacter jejuni subsp. jejuni serotype O:23/36 (strain 81-176) OX=354242,16.0,MNXR151915,-,1.8.4.11;1.8.4.13,3.0,0.0,0.68354,0.647239,1,0.665388,38.9,34.9,26.8,10.1,18882.43,5.2705,47.879,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O.CS(=O)CC[C@H](N)C(=O)O>>*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O.CSCC[C@H]([NH3+])C(=O)[O-].[H]O[H],CSCC[C@H]([NH3+])C(=O)[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.C[S@](=O)CC[C@H]([NH3+])C(=O)[O-]
